ID,C_x1ANx94e2aff24d44ad8,C_x1ANxD265003d7331d86,C_x2ANxE8d62589cd45dce,C_CreationDate,C_CrIdentity,C_Id,C_LifeCycleStd,C_OrderedDate,C_Uuid,U_PlcTotalNetValueCurrency,K_PlcTotalNetValue,NodeId,Count
.9~00163E06DCBD1ED58AC3528939D02BC9,,,/Date(1437736066000)/,/Date(1436832000000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000463,10,/Date(1436832000000)/,00163E06-DCBD-1ED5-8AC3-528939D02BC9,,0.000000,00163E06DCBD1ED58AC3528939D02BC9,1
.9~00163E06DCBD1ED58AF6E06E93AF9057,,,/Date(1437736066000)/,/Date(1437004800000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000468,10,/Date(1437004800000)/,00163E06-DCBD-1ED5-8AF6-E06E93AF9057,,0.000000,00163E06DCBD1ED58AF6E06E93AF9057,1
.9~00163E06DCBD1ED59A85A72D12D74F69,,,/Date(1445513136000)/,/Date(1443657600000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000482,10,/Date(1443657600000)/,00163E06-DCBD-1ED5-9A85-A72D12D74F69,,0.000000,00163E06DCBD1ED59A85A72D12D74F69,1
.9~00163E06DCBD1ED59A86EDA8481992AD,,,/Date(1445513136000)/,/Date(1443657600000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000484,10,/Date(1443657600000)/,00163E06-DCBD-1ED5-9A86-EDA8481992AD,,0.000000,00163E06DCBD1ED59A86EDA8481992AD,1
.9~00163E06DCBD1ED59A86F161BC4DB2BA,,,/Date(1445513136000)/,/Date(1443657600000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000485,10,/Date(1443657600000)/,00163E06-DCBD-1ED5-9A86-F161BC4DB2BA,,0.000000,00163E06DCBD1ED59A86F161BC4DB2BA,1
.9~00163E06DCBD1ED59BA4E8D633C3389F,,,/Date(1445513136000)/,/Date(1444262400000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000487,10,/Date(1444262400000)/,00163E06-DCBD-1ED5-9BA4-E8D633C3389F,,0.000000,00163E06DCBD1ED59BA4E8D633C3389F,1
.9~00163E06DCBD1ED5A18CFCE65EF3DDAD,,,/Date(1454686179000)/,/Date(1446768000000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000490,10,/Date(1446768000000)/,00163E06-DCBD-1ED5-A18C-FCE65EF3DDAD,,0.000000,00163E06DCBD1ED5A18CFCE65EF3DDAD,1
.9~00163E06DCBD1ED5A18D032A8A927DAF,,,/Date(1454686179000)/,/Date(1446768000000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000491,10,/Date(1446768000000)/,00163E06-DCBD-1ED5-A18D-032A8A927DAF,,0.000000,00163E06DCBD1ED5A18D032A8A927DAF,1
.9~00163E06DCBD1ED5A6B4AB63C6CBA84C,,,/Date(1454686015000)/,/Date(1449100800000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000495,10,/Date(1449100800000)/,00163E06-DCBD-1ED5-A6B4-AB63C6CBA84C,,0.000000,00163E06DCBD1ED5A6B4AB63C6CBA84C,1
.9~00163E06DCBD1ED5A6B4E37C3C1C28D9,,,/Date(1454686015000)/,/Date(1449100800000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000496,10,/Date(1449100800000)/,00163E06-DCBD-1ED5-A6B4-E37C3C1C28D9,,0.000000,00163E06DCBD1ED5A6B4E37C3C1C28D9,1
.9~00163E06DCBD1ED5A6B686CC02B36D0A,,,/Date(1454686015000)/,/Date(1449100800000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000498,10,/Date(1449100800000)/,00163E06-DCBD-1ED5-A6B6-86CC02B36D0A,,0.000000,00163E06DCBD1ED5A6B686CC02B36D0A,1
.9~00163E06DCBD1ED5B2B16E395909BC5E,,,/Date(1454685960000)/,/Date(1454371200000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000507,10,/Date(1454371200000)/,00163E06-DCBD-1ED5-B2B1-6E395909BC5E,,0.000000,00163E06DCBD1ED5B2B16E395909BC5E,1
.9~00163E06DCBD1EE3A5873223F69C07E7,,,/Date(1396527219000)/,/Date(1392249600000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000376,10,/Date(1392249600000)/,00163E06-DCBD-1EE3-A587-3223F69C07E7,,0.000000,00163E06DCBD1EE3A5873223F69C07E7,1
.9~00163E06DCBD1EE3AFE4F0A63E681F7E,,,/Date(1399548144000)/,/Date(1396915200000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000384,10,/Date(1396915200000)/,00163E06-DCBD-1EE3-AFE4-F0A63E681F7E,,0.000000,00163E06DCBD1EE3AFE4F0A63E681F7E,1
.9~00163E06DCBD1EE3B1914873944AF947,,,/Date(1397558848000)/,/Date(1397520000000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000387,10,/Date(1397520000000)/,00163E06-DCBD-1EE3-B191-4873944AF947,,0.000000,00163E06DCBD1EE3B1914873944AF947,1
.9~00163E06DCBD1EE3B5B86A90249AE846,,,/Date(1399548113000)/,/Date(1399420800000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000389,10,/Date(1399420800000)/,00163E06-DCBD-1EE3-B5B8-6A90249AE846,,0.000000,00163E06DCBD1EE3B5B86A90249AE846,1
.9~00163E06DCBD1EE3B5B8A654A6EF68CA,,,/Date(1399542437000)/,/Date(1399420800000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000390,10,/Date(1399420800000)/,00163E06-DCBD-1EE3-B5B8-A654A6EF68CA,,0.000000,00163E06DCBD1EE3B5B8A654A6EF68CA,1
.9~00163E06DCBD1EE3B5BE3BCCA44EB551,,,/Date(1399548131000)/,/Date(1399420800000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000392,10,/Date(1399420800000)/,00163E06-DCBD-1EE3-B5BE-3BCCA44EB551,,0.000000,00163E06DCBD1EE3B5BE3BCCA44EB551,1
.9~00163E06DCBD1EE488C1FEEB4012F694,,,/Date(1409831606000)/,/Date(1407801600000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000409,10,/Date(1407801600000)/,00163E06-DCBD-1EE4-88C1-FEEB4012F694,,0.000000,00163E06DCBD1EE488C1FEEB4012F694,1
.9~00163E06DCBD1EE488C2CE4616A07862,,,/Date(1409834630000)/,/Date(1407801600000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000410,10,/Date(1407801600000)/,00163E06-DCBD-1EE4-88C2-CE4616A07862,,0.000000,00163E06DCBD1EE488C2CE4616A07862,1
.9~00163E06DCBD1EE48CBA0E7C957D3593,,,/Date(1409828649000)/,/Date(1409529600000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000411,10,/Date(1409529600000)/,00163E06-DCBD-1EE4-8CBA-0E7C957D3593,,0.000000,00163E06DCBD1EE48CBA0E7C957D3593,1
.9~00163E06DCBD1EE48ECBDE987EC95021,,,/Date(1411997989000)/,/Date(1410480000000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000413,10,/Date(1410480000000)/,00163E06-DCBD-1EE4-8ECB-DE987EC95021,,0.000000,00163E06DCBD1EE48ECBDE987EC95021,1
.9~00163E06DCBD1EE48ECF31D0C370F850,,,/Date(1411997989000)/,/Date(1410480000000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000414,10,/Date(1410480000000)/,00163E06-DCBD-1EE4-8ECF-31D0C370F850,,0.000000,00163E06DCBD1EE48ECF31D0C370F850,1
.9~00163E06DCBD1EE492AA10EC7C3AF225,,,/Date(1414602217000)/,/Date(1412121600000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000417,10,/Date(1412121600000)/,00163E06-DCBD-1EE4-92AA-10EC7C3AF225,,0.000000,00163E06DCBD1EE492AA10EC7C3AF225,1
.9~00163E06DCBD1EE49BCB787390A1D06F,,,/Date(1416912916000)/,/Date(1416182400000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000423,10,/Date(1416182400000)/,00163E06-DCBD-1EE4-9BCB-787390A1D06F,,0.000000,00163E06DCBD1EE49BCB787390A1D06F,1
.9~00163E06DCBD1EE49BDFA220CE5B2688,,,/Date(1416912916000)/,/Date(1416268800000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000425,10,/Date(1416268800000)/,00163E06-DCBD-1EE4-9BDF-A220CE5B2688,,0.000000,00163E06DCBD1EE49BDFA220CE5B2688,1
.9~00163E06DCBD1EE49EC5E919CB62B928,,,/Date(1421152282000)/,/Date(1417478400000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000428,10,/Date(1417478400000)/,00163E06-DCBD-1EE4-9EC5-E919CB62B928,,0.000000,00163E06DCBD1EE49EC5E919CB62B928,1
.9~00163E06DCBD1EE49ED968D78577E68E,,,/Date(1421152282000)/,/Date(1417564800000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000431,10,/Date(1417564800000)/,00163E06-DCBD-1EE4-9ED9-68D78577E68E,,0.000000,00163E06DCBD1EE49ED968D78577E68E,1
.9~00163E06DCBD1EE4A8E1DD1D0EC22CA6,,,/Date(1422274665000)/,/Date(1421971200000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000432,10,/Date(1421971200000)/,00163E06-DCBD-1EE4-A8E1-DD1D0EC22CA6,,0.000000,00163E06DCBD1EE4A8E1DD1D0EC22CA6,1
.9~00163E06DCBD1EE4B090EBF13897F1EC,,,/Date(1425267857000)/,/Date(1425254400000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000439,10,/Date(1425254400000)/,00163E06-DCBD-1EE4-B090-EBF13897F1EC,,0.000000,00163E06DCBD1EE4B090EBF13897F1EC,1
.9~00163E06DCBD1EE4B0AA711B253C3430,,,/Date(1425361660000)/,/Date(1425340800000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000442,10,/Date(1425340800000)/,00163E06-DCBD-1EE4-B0AA-711B253C3430,,0.000000,00163E06DCBD1EE4B0AA711B253C3430,1
.9~00163E06DCBD1EE4BCC70F0DAAF0DB59,,,/Date(1430737267000)/,/Date(1430697600000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000454,10,/Date(1430697600000)/,00163E06-DCBD-1EE4-BCC7-0F0DAAF0DB59,,0.000000,00163E06DCBD1EE4BCC70F0DAAF0DB59,1
.9~00163E06DCBD1EE4BD92AC0A4DDF9FC8,,,/Date(1437736066000)/,/Date(1430956800000)/,00000000-0001-1DDF-BAE0-D56013B249A5,00000000000000000000000000000000455,10,/Date(1430956800000)/,00163E06-DCBD-1EE4-BD92-AC0A4DDF9FC8,,0.000000,00163E06DCBD1EE4BD92AC0A4DDF9FC8,1
.9~00163E06DCBD1EE4BD92B0CB23357FC8,,,/Date(1437736066000)/,/Date(1430956800000)/,00000000-0001-1DDF-BAE0-D56013B249A5,00000000000000000000000000000000456,10,/Date(1430956800000)/,00163E06-DCBD-1EE4-BD92-B0CB23357FC8,,0.000000,00163E06DCBD1EE4BD92B0CB23357FC8,1
.9~00163E06DCBD1EE584A17DBAFA953E01,,,/Date(1437736066000)/,/Date(1434067200000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000461,10,/Date(1434067200000)/,00163E06-DCBD-1EE5-84A1-7DBAFA953E01,,0.000000,00163E06DCBD1EE584A17DBAFA953E01,1
.9~00163E06DCBD1EE58AE82F4CCF9D0AB3,,,/Date(1437736066000)/,/Date(1437004800000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000466,10,/Date(1437004800000)/,00163E06-DCBD-1EE5-8AE8-2F4CCF9D0AB3,,0.000000,00163E06DCBD1EE58AE82F4CCF9D0AB3,1
.9~00163E06DCBD1EE58F9F68B225EFEAC6,,,/Date(1445513988000)/,/Date(1438905600000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000469,10,/Date(1438905600000)/,00163E06-DCBD-1EE5-8F9F-68B225EFEAC6,,0.000000,00163E06DCBD1EE58F9F68B225EFEAC6,1
.9~00163E06DCBD1EE58F9F6D35DBFECAC7,,,/Date(1438951121000)/,/Date(1438905600000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000470,4,,00163E06-DCBD-1EE5-8F9F-6D35DBFECAC7,,0.000000,00163E06DCBD1EE58F9F6D35DBFECAC7,1
.9~00163E06DCBD1EE58FA03BC069730D26,,,/Date(1445513988000)/,/Date(1438905600000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000471,10,/Date(1438905600000)/,00163E06-DCBD-1EE5-8FA0-3BC069730D26,,0.000000,00163E06DCBD1EE58FA03BC069730D26,1
.9~00163E06DCBD1EE5909C134ED3E68248,,,/Date(1445513988000)/,/Date(1439337600000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000472,10,/Date(1439337600000)/,00163E06-DCBD-1EE5-909C-134ED3E68248,,0.000000,00163E06DCBD1EE5909C134ED3E68248,1
.9~00163E06DCBD1EE5909C53F6814442D9,,,/Date(1445513987000)/,/Date(1439337600000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000473,10,/Date(1439337600000)/,00163E06-DCBD-1EE5-909C-53F6814442D9,,0.000000,00163E06DCBD1EE5909C53F6814442D9,1
.9~00163E06DCBD1EE593E0858E55BEF225,,,/Date(1445506198000)/,/Date(1440892800000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000474,10,/Date(1440892800000)/,00163E06-DCBD-1EE5-93E0-858E55BEF225,,0.000000,00163E06DCBD1EE593E0858E55BEF225,1
.9~00163E06DCBD1EE593E0A25A637C925B,,,/Date(1445513136000)/,/Date(1440892800000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000475,10,/Date(1440892800000)/,00163E06-DCBD-1EE5-93E0-A25A637C925B,,0.000000,00163E06DCBD1EE593E0A25A637C925B,1
.9~00163E06DCBD1EE59691BC4AA0DE4F67,,,/Date(1445513987000)/,/Date(1441929600000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000477,10,/Date(1441929600000)/,00163E06-DCBD-1EE5-9691-BC4AA0DE4F67,,0.000000,00163E06DCBD1EE59691BC4AA0DE4F67,1
.9~00163E06DCBD1EE5AA8E187E475548C3,,,/Date(1454685360000)/,/Date(1450742400000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000499,10,/Date(1450742400000)/,00163E06-DCBD-1EE5-AA8E-187E475548C3,,0.000000,00163E06DCBD1EE5AA8E187E475548C3,1
.9~00163E06DCBD1EE5AE8F7ADC36BE42B7,,,/Date(1454686015000)/,/Date(1452470400000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000501,10,/Date(1452470400000)/,00163E06-DCBD-1EE5-AE8F-7ADC36BE42B7,,0.000000,00163E06DCBD1EE5AE8F7ADC36BE42B7,1
.9~00163E06DCBD1EE5AEBEFEE77744021D,,,/Date(1454685301000)/,/Date(1452643200000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000503,10,/Date(1452643200000)/,00163E06-DCBD-1EE5-AEBE-FEE77744021D,,0.000000,00163E06DCBD1EE5AEBEFEE77744021D,1
.9~00163E06DCBD1EE5B2CC410F9354014D,,,/Date(1454685960000)/,/Date(1454457600000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000509,10,/Date(1454457600000)/,00163E06-DCBD-1EE5-B2CC-410F9354014D,,0.000000,00163E06DCBD1EE5B2CC410F9354014D,1
.9~00163E06DCBD1EE5B2CCB403B04BC247,,,/Date(1454685960000)/,/Date(1454457600000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000512,10,/Date(1454457600000)/,00163E06-DCBD-1EE5-B2CC-B403B04BC247,,0.000000,00163E06DCBD1EE5B2CCB403B04BC247,1
.9~00163E1842FF1ED687CD6DA20793DB9B,,,/Date(1469520751000)/,/Date(1463702400000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000528,10,/Date(1463702400000)/,00163E18-42FF-1ED6-87CD-6DA20793DB9B,,0.000000,00163E1842FF1ED687CD6DA20793DB9B,1
.9~00163E1842FF1ED68FD5E9651889BAB5,,,/Date(1469520751000)/,/Date(1467244800000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000532,10,/Date(1467244800000)/,00163E18-42FF-1ED6-8FD5-E9651889BAB5,,0.000000,00163E1842FF1ED68FD5E9651889BAB5,1
.9~00163E1842FF1ED68FD6215F8F61FB44,,,/Date(1469520752000)/,/Date(1467244800000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000533,10,/Date(1467244800000)/,00163E18-42FF-1ED6-8FD6-215F8F61FB44,,0.000000,00163E1842FF1ED68FD6215F8F61FB44,1
.9~00163E1842FF1ED692CE89E76C611BD2,,,/Date(1469520705000)/,/Date(1468540800000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000540,10,/Date(1468540800000)/,00163E18-42FF-1ED6-92CE-89E76C611BD2,,0.000000,00163E1842FF1ED692CE89E76C611BD2,1
.9~00163E1842FF1ED692CE9F89A5071C2C,,,/Date(1469520751000)/,/Date(1468540800000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000541,10,/Date(1468540800000)/,00163E18-42FF-1ED6-92CE-9F89A5071C2C,,0.000000,00163E1842FF1ED692CE9F89A5071C2C,1
.9~00163E1842FF1ED692CEE8F092613CD8,,,/Date(1469520751000)/,/Date(1468540800000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000542,10,/Date(1468540800000)/,00163E18-42FF-1ED6-92CE-E8F092613CD8,,0.000000,00163E1842FF1ED692CEE8F092613CD8,1
.9~00163E1842FF1ED692CF83803120BE52,,,/Date(1469520751000)/,/Date(1468540800000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000544,10,/Date(1468540800000)/,00163E18-42FF-1ED6-92CF-83803120BE52,,0.000000,00163E1842FF1ED692CF83803120BE52,1
.9~00163E1842FF1ED6A5D56CEFE71B42E9,,,/Date(1497008518000)/,/Date(1476921600000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000551,10,/Date(1476921600000)/,00163E18-42FF-1ED6-A5D5-6CEFE71B42E9,,0.000000,00163E1842FF1ED6A5D56CEFE71B42E9,1
.9~00163E1842FF1ED6B689E18A22E6C195,,,/Date(1486586736000)/,/Date(1484179200000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000555,10,/Date(1484179200000)/,00163E18-42FF-1ED6-B689-E18A22E6C195,,0.000000,00163E1842FF1ED6B689E18A22E6C195,1
.9~00163E1842FF1ED78D9A0E384F83AD26,,,/Date(1500459519000)/,/Date(1494288000000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000577,10,/Date(1494288000000)/,00163E18-42FF-1ED7-8D9A-0E384F83AD26,,0.000000,00163E1842FF1ED78D9A0E384F83AD26,1
.9~00163E1842FF1ED78D9A3FCED8D3ED98,,,/Date(1500459519000)/,/Date(1494288000000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000578,10,/Date(1494288000000)/,00163E18-42FF-1ED7-8D9A-3FCED8D3ED98,,0.000000,00163E1842FF1ED78D9A3FCED8D3ED98,1
.9~00163E1842FF1ED792D580F41D1F7DEB,,,/Date(1500459488000)/,/Date(1496707200000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000586,10,/Date(1496707200000)/,00163E18-42FF-1ED7-92D5-80F41D1F7DEB,,0.000000,00163E1842FF1ED792D580F41D1F7DEB,1
.9~00163E1842FF1ED7A8D590CFFFE39F41,,,/Date(1508771283000)/,/Date(1506384000000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000602,10,/Date(1506384000000)/,00163E18-42FF-1ED7-A8D5-90CFFFE39F41,,0.000000,00163E1842FF1ED7A8D590CFFFE39F41,1
.9~00163E1842FF1ED7BF87406C87C8006D,,,/Date(1516716423000)/,/Date(1516233600000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000629,10,/Date(1516233600000)/,00163E18-42FF-1ED7-BF87-406C87C8006D,,0.000000,00163E1842FF1ED7BF87406C87C8006D,1
.9~00163E1842FF1ED880840E1DBD5A0088,,,/Date(1522938910000)/,/Date(1516665600000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000630,10,/Date(1516665600000)/,00163E18-42FF-1ED8-8084-0E1DBD5A0088,,0.000000,00163E1842FF1ED880840E1DBD5A0088,1
.9~00163E1842FF1ED884D1F594703BC345,,,/Date(1521633113000)/,/Date(1518739200000)/,00163E18-42FF-1EE8-8380-22DB4F2ECC74,00000000000000000000000000000000632,10,/Date(1518652800000)/,00163E18-42FF-1ED8-84D1-F594703BC345,,0.000000,00163E1842FF1ED884D1F594703BC345,1
.9~00163E1842FF1ED884D217C5BE8D43B2,,,/Date(1521633113000)/,/Date(1518739200000)/,00163E18-42FF-1EE8-8380-22DB4F2ECC74,00000000000000000000000000000000633,10,/Date(1518652800000)/,00163E18-42FF-1ED8-84D2-17C5BE8D43B2,,0.000000,00163E1842FF1ED884D217C5BE8D43B2,1
.9~00163E1842FF1ED884D2304C026E43FE,,,/Date(1522939000000)/,/Date(1518739200000)/,00163E18-42FF-1EE8-8380-22DB4F2ECC74,00000000000000000000000000000000634,10,/Date(1518652800000)/,00163E18-42FF-1ED8-84D2-304C026E43FE,,0.000000,00163E1842FF1ED884D2304C026E43FE,1
.9~00163E1842FF1ED884D23428EE6B2404,,,/Date(1523367049000)/,/Date(1518739200000)/,00163E18-42FF-1EE8-8380-22DB4F2ECC74,00000000000000000000000000000000635,10,/Date(1518652800000)/,00163E18-42FF-1ED8-84D2-3428EE6B2404,,0.000000,00163E1842FF1ED884D23428EE6B2404,1
.9~00163E1842FF1ED884D26E5C915184C6,,,/Date(1521633113000)/,/Date(1518739200000)/,00163E18-42FF-1EE8-8380-22DB4F2ECC74,00000000000000000000000000000000636,10,/Date(1518652800000)/,00163E18-42FF-1ED8-84D2-6E5C915184C6,,0.000000,00163E1842FF1ED884D26E5C915184C6,1
.9~00163E1842FF1ED884D274C5A4E7A4C9,,,/Date(1519034764000)/,/Date(1518739200000)/,00163E18-42FF-1EE8-8380-22DB4F2ECC74,00000000000000000000000000000000637,10,/Date(1518652800000)/,00163E18-42FF-1ED8-84D2-74C5A4E7A4C9,,0.000000,00163E1842FF1ED884D274C5A4E7A4C9,1
.9~00163E1842FF1EE5BDCAA44F07CF9BA1,,,/Date(1461659178000)/,/Date(1459296000000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000513,10,/Date(1459296000000)/,00163E18-42FF-1EE5-BDCA-A44F07CF9BA1,,0.000000,00163E1842FF1EE5BDCAA44F07CF9BA1,1
.9~00163E1842FF1EE5BDCB5A057C04DD93,,,/Date(1459438163000)/,/Date(1459296000000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000516,10,/Date(1459296000000)/,00163E18-42FF-1EE5-BDCB-5A057C04DD93,,0.000000,00163E1842FF1EE5BDCB5A057C04DD93,1
.9~00163E1842FF1EE687CF568FC2714128,,,/Date(1469520779000)/,/Date(1463702400000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000531,10,/Date(1463702400000)/,00163E18-42FF-1EE6-87CF-568FC2714128,,0.000000,00163E1842FF1EE687CF568FC2714128,1
.9~00163E1842FF1EE68FDCB4A3EFEE8BBD,,,/Date(1469508388000)/,/Date(1467244800000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000537,10,/Date(1467244800000)/,00163E18-42FF-1EE6-8FDC-B4A3EFEE8BBD,,0.000000,00163E1842FF1EE68FDCB4A3EFEE8BBD,1
.9~00163E1842FF1EE6BFB9A7E33C488B02,,,/Date(1497009388000)/,/Date(1488240000000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000562,10,/Date(1488240000000)/,00163E18-42FF-1EE6-BFB9-A7E33C488B02,,0.000000,00163E1842FF1EE6BFB9A7E33C488B02,1
.9~00163E1842FF1EE7859864BA31CA7610,,,/Date(1497009146000)/,/Date(1490832000000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000569,10,/Date(1490832000000)/,00163E18-42FF-1EE7-8598-64BA31CA7610,,0.000000,00163E1842FF1EE7859864BA31CA7610,1
.9~00163E1842FF1EE78DC40E5D3AB158F4,,,/Date(1500459488000)/,/Date(1494460800000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000580,10,/Date(1494460800000)/,00163E18-42FF-1EE7-8DC4-0E5D3AB158F4,,0.000000,00163E1842FF1EE78DC40E5D3AB158F4,1
.9~00163E1842FF1EE78DC45DE7B20F59EE,,,/Date(1500459488000)/,/Date(1494460800000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000581,10,/Date(1494460800000)/,00163E18-42FF-1EE7-8DC4-5DE7B20F59EE,,0.000000,00163E1842FF1EE78DC45DE7B20F59EE,1
.9~00163E1842FF1EE799E0F8AD2B91C6D9,,,/Date(1508771283000)/,/Date(1499817600000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000591,10,/Date(1499817600000)/,00163E18-42FF-1EE7-99E0-F8AD2B91C6D9,,0.000000,00163E1842FF1EE799E0F8AD2B91C6D9,1
.9~00163E1842FF1EE799E13477047EE77C,,,/Date(1508771283000)/,/Date(1499817600000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000592,10,/Date(1499817600000)/,00163E18-42FF-1EE7-99E1-3477047EE77C,,0.000000,00163E1842FF1EE799E13477047EE77C,1
.9~00163E1842FF1EE7A3C907DE51701207,,,/Date(1508771283000)/,/Date(1504137600000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000600,10,/Date(1504137600000)/,00163E18-42FF-1EE7-A3C9-07DE51701207,,0.000000,00163E1842FF1EE7A3C907DE51701207,1
.9~00163E1842FF1EE7B2BF0CD8559D1DDA,,,/Date(1516716423000)/,/Date(1510704000000)/,00000000-0001-1DDF-BAE0-D57ABA6E49A5,00000000000000000000000000000000616,10,/Date(1510704000000)/,00163E18-42FF-1EE7-B2BF-0CD8559D1DDA,,0.000000,00163E1842FF1EE7B2BF0CD8559D1DDA,1
